REGIONNAME,SERVICEID,SERVICELONGNAME,SERVICETYPENAME,SUPPLIERID,SUPPLIERNAME,MEALPLANNAME,OPTIONID,OPTIONNAME,EXTRAID,EXTRANAME,OCCUPANCYTYPEID,OCCUPANCYTYPENAME,CHARGINGPOLICYID,CHARGINGPOLICYNAME,SEASONTYPEID,SEASONTYPENAME,SEASONSTARTDATE,SEASONENDDATE,ORGANISATIONSUPPLIERCONTRACTID,ORGANISATIONSUPPLIERCONTRACTNAME,CONTRACTDURATIONID,CONTRACTDURATIONNAME,CONTRACTDURATIONSTARTDATE,CONTRACTDURATIONENDDATE,CURRENCYISOCODE,BUYPRICE,MARGIN,SELLING
Jaipur,1323,Shahpura House,Accommodation,138,Jaipur - Shahpura House,Breakfast,4135,Shahpura Suite(Double+Adult),,,4,Triple,10,*Per Room Per Night,6,Season 01,2015-10-01 00:00:00 +0530,2016-03-31 00:00:00 +0530,33455,Shahpura House(1st Oct 15-31st Mar 16),33685,Shahpura House(1st Oct 15-31st Mar 16),2015-10-01 00:00:00 +0530,2016-03-31 00:00:00 +0530,INR,7600,29.0051,10705
Jaipur,1323,Shahpura House,Accommodation,138,Jaipur - Shahpura House,Breakfast,4135,Shahpura Suite(Double+Adult),,,4,Triple,10,*Per Room Per Night,6,Season 01,2016-04-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,33485,Pro- Shahpura House(1st Apr 16-30th Sep 16),33716,Pro- Shahpura House(1st Apr 16-30th Sep 16),2016-04-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,6420,29.0058,9043
Jaipur,1323,Shahpura House,Accommodation,138,Jaipur - Shahpura House,Breakfast,4135,Shahpura Suite(Double+Adult),,,4,Triple,10,*Per Room Per Night,6,Season 01,2016-10-01 00:00:00 +0530,2017-03-31 00:00:00 +0530,33486,Pro - Shahpura House(1st Oct 16-31st Mar 17),33717,Pro - Shahpura House(1st Oct 16-31st Mar 17),2016-10-01 00:00:00 +0530,2017-03-31 00:00:00 +0530,INR,8132,29.0029,11454
Jaipur,1323,Shahpura House,Accommodation,138,Jaipur - Shahpura House,Breakfast,4136,Shahpura Suite(Double+Child),,,7,Family Room 1,10,*Per Room Per Night,6,Season 01,2014-04-01 00:00:00 +0530,2014-09-30 00:00:00 +0530,9299,XShahpura House(1st Apr 14-30th Sep 14),9370,Shahpura House(1st Apr 14-30th Sep 14),2014-04-01 00:00:00 +0530,2014-09-30 00:00:00 +0530,INR,6000,29.0024,8451
Jaipur,1323,Shahpura House,Accommodation,138,Jaipur - Shahpura House,Breakfast,4136,Shahpura Suite(Double+Child),,,7,Family Room 1,10,*Per Room Per Night,6,Season 01,2014-10-01 00:00:00 +0530,2015-03-31 00:00:00 +0530,28189,Shahpura House(1st Oct 14-31st Mar 15),28332,Shahpura House(1st Oct 14-31st Mar 15),2014-10-01 00:00:00 +0530,2015-03-31 00:00:00 +0530,INR,8593,29.001,12103
Jaipur,1323,Shahpura House,Accommodation,138,Jaipur - Shahpura House,Breakfast,4136,Shahpura Suite(Double+Child),,,7,Family Room 1,10,*Per Room Per Night,6,Season 01,2015-04-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,15767,Pro-Shahpura House(1st Apr 15-30th Sep 15),15862,Pro-Shahpura House(1st Apr 15-30th Sep 15),2015-04-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,6600,29.0017,9296
Jaipur,1323,Shahpura House,Accommodation,138,Jaipur - Shahpura House,Breakfast,4136,Shahpura Suite(Double+Child),,,7,Family Room 1,10,*Per Room Per Night,6,Season 01,2015-10-01 00:00:00 +0530,2016-03-31 00:00:00 +0530,33455,Shahpura House(1st Oct 15-31st Mar 16),33685,Shahpura House(1st Oct 15-31st Mar 16),2015-10-01 00:00:00 +0530,2016-03-31 00:00:00 +0530,INR,7600,29.0051,10705
Jaipur,1323,Shahpura House,Accommodation,138,Jaipur - Shahpura House,Breakfast,4136,Shahpura Suite(Double+Child),,,7,Family Room 1,10,*Per Room Per Night,6,Season 01,2016-04-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,33485,Pro- Shahpura House(1st Apr 16-30th Sep 16),33716,Pro- Shahpura House(1st Apr 16-30th Sep 16),2016-04-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,6420,29.0058,9043
Jaipur,1323,Shahpura House,Accommodation,138,Jaipur - Shahpura House,Breakfast,4136,Shahpura Suite(Double+Child),,,7,Family Room 1,10,*Per Room Per Night,6,Season 01,2016-10-01 00:00:00 +0530,2017-03-31 00:00:00 +0530,33486,Pro - Shahpura House(1st Oct 16-31st Mar 17),33717,Pro - Shahpura House(1st Oct 16-31st Mar 17),2016-10-01 00:00:00 +0530,2017-03-31 00:00:00 +0530,INR,8132,29.0029,11454
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,,,,676,Mandatory New Year Supplement (Dec 31st),,,12,Per Person Per Day,9,Season 04,2014-12-22 00:00:00 +0530,2014-12-26 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,14273,29.0006,20103
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,,,,676,Mandatory New Year Supplement (Dec 31st),,,12,Per Person Per Day,9,Season 04,2014-12-27 00:00:00 +0530,2015-01-04 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,14273,29.0006,20103
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,,,,676,Mandatory New Year Supplement (Dec 31st),,,12,Per Person Per Day,9,Season 04,2015-12-22 00:00:00 +0530,2016-01-04 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,16744,29.0027,23584
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,,,,676,Mandatory New Year Supplement (Dec 31st),,,12,Per Person Per Day,9,Season 04,2016-12-22 00:00:00 +0530,2017-01-04 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,17917,29.0022,25236
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2014-01-07 00:00:00 +0530,2014-01-31 00:00:00 +0530,5618,Taj Rambagh Palace (5th Jan14- 30th Sep14),5670,Taj Rambagh Palace (5th Jan14- 4th Jan15),2014-01-05 00:00:00 +0530,2015-01-04 00:00:00 +0530,INR,39032,29.0004,54975
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2014-03-01 00:00:00 +0530,2014-04-15 00:00:00 +0530,5618,Taj Rambagh Palace (5th Jan14- 30th Sep14),5670,Taj Rambagh Palace (5th Jan14- 4th Jan15),2014-01-05 00:00:00 +0530,2015-01-04 00:00:00 +0530,INR,39032,29.0004,54975
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2014-10-01 00:00:00 +0530,2014-10-26 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,41618,29.0001,58617
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2014-11-05 00:00:00 +0530,2014-11-30 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,41618,29.0001,58617
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2014-12-21 00:00:00 +0530,2014-12-21 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,41618,29.0001,58617
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-01-05 00:00:00 +0530,2015-01-19 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,41618,29.0001,58617
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-01-25 00:00:00 +0530,2015-01-31 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,41618,29.0001,58617
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-03-01 00:00:00 +0530,2015-04-15 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,41618,29.0001,58617
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-10-01 00:00:00 +0530,2015-11-14 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,45412,29.0004,63961
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2015-12-21 00:00:00 +0530,2015-12-21 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,45412,29.0004,63961
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-01-05 00:00:00 +0530,2016-01-20 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,45412,29.0004,63961
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-01-26 00:00:00 +0530,2016-01-31 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,45412,29.0004,63961
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-03-01 00:00:00 +0530,2016-04-15 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,45412,29.0004,63961
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-10-01 00:00:00 +0530,2016-11-04 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,48591,29.001,68439
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-11-21 00:00:00 +0530,2016-11-30 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,48591,29.001,68439
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2016-12-21 00:00:00 +0530,2016-12-21 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,48591,29.001,68439
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2017-01-05 00:00:00 +0530,2017-01-20 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,48591,29.001,68439
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2017-01-26 00:00:00 +0530,2017-01-31 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,48591,29.001,68439
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,6,Season 01,2017-03-01 00:00:00 +0530,2017-04-15 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,48591,29.001,68439
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2014-02-01 00:00:00 +0530,2014-02-28 00:00:00 +0530,5618,Taj Rambagh Palace (5th Jan14- 30th Sep14),5670,Taj Rambagh Palace (5th Jan14- 4th Jan15),2014-01-05 00:00:00 +0530,2015-01-04 00:00:00 +0530,INR,40206,28.9997,56628
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2014-10-27 00:00:00 +0530,2014-11-04 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,43967,29.0007,61926
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2015-02-01 00:00:00 +0530,2015-02-28 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,43967,29.0007,61926
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2015-11-15 00:00:00 +0530,2015-11-30 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,47780,29.0002,67296
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2016-01-21 00:00:00 +0530,2016-01-25 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,47780,29.0002,67296
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2016-11-05 00:00:00 +0530,2016-11-20 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,51125,29.0009,72008
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,7,Season 02,2017-01-21 00:00:00 +0530,2017-01-25 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,51125,29.0009,72008
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,8,Season 03,2014-04-16 00:00:00 +0530,2014-09-30 00:00:00 +0530,5618,Taj Rambagh Palace (5th Jan14- 30th Sep14),5670,Taj Rambagh Palace (5th Jan14- 4th Jan15),2014-01-05 00:00:00 +0530,2015-01-04 00:00:00 +0530,INR,25529,28.9993,35956
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,8,Season 03,2014-12-01 00:00:00 +0530,2014-12-20 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,40444,29.0007,56964
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,8,Season 03,2015-12-01 00:00:00 +0530,2015-12-20 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,44228,29,62293
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,8,Season 03,2016-12-01 00:00:00 +0530,2016-12-20 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,47324,29.0005,66654
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,9,Season 04,2014-12-22 00:00:00 +0530,2014-12-26 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,53360,29,75155
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,9,Season 04,2014-12-27 00:00:00 +0530,2015-01-04 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,53360,29,75155
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,9,Season 04,2015-12-22 00:00:00 +0530,2016-01-04 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,63172,29.0002,88975
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,9,Season 04,2016-12-22 00:00:00 +0530,2017-01-04 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,67595,29.0005,95205
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,10,Season 05,2015-01-20 00:00:00 +0530,2015-01-24 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,42793,29.0001,60272
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,10,Season 05,2016-02-01 00:00:00 +0530,2016-02-29 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,48964,28.9996,68963
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,10,Season 05,2017-02-01 00:00:00 +0530,2017-02-28 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,52392,29.0004,73792
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,11,Season 06,2015-04-16 00:00:00 +0530,2015-09-30 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,26941,29.0017,37946
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,11,Season 06,2016-04-16 00:00:00 +0530,2016-09-30 00:00:00 +0530,32311,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),32487,Taj Rambagh Palace (01 Oct 15 - 30 Sept 16),2015-10-01 00:00:00 +0530,2016-09-30 00:00:00 +0530,INR,28836,28.9998,40614
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,11,Season 06,2017-04-16 00:00:00 +0530,2017-09-30 00:00:00 +0530,32711,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),32909,Pro - Taj Rambagh Palace (01 Oct 16 - 30 Sept 17),2016-10-01 00:00:00 +0530,2017-09-30 00:00:00 +0530,INR,30855,29.0004,43458
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3719,Palace Room (Double),,,2,Twin,10,*Per Room Per Night,12,Season 07,2014-01-05 00:00:00 +0530,2014-01-06 00:00:00 +0530,5618,Taj Rambagh Palace (5th Jan14- 30th Sep14),5670,Taj Rambagh Palace (5th Jan14- 4th Jan15),2014-01-05 00:00:00 +0530,2015-01-04 00:00:00 +0530,INR,39032,29.0004,54975
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3721,Palace Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2014-01-07 00:00:00 +0530,2014-01-31 00:00:00 +0530,5618,Taj Rambagh Palace (5th Jan14- 30th Sep14),5670,Taj Rambagh Palace (5th Jan14- 4th Jan15),2014-01-05 00:00:00 +0530,2015-01-04 00:00:00 +0530,INR,36659,28.9994,51632
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3721,Palace Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2014-03-01 00:00:00 +0530,2014-04-15 00:00:00 +0530,5618,Taj Rambagh Palace (5th Jan14- 30th Sep14),5670,Taj Rambagh Palace (5th Jan14- 4th Jan15),2014-01-05 00:00:00 +0530,2015-01-04 00:00:00 +0530,INR,36659,28.9994,51632
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3721,Palace Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2014-10-01 00:00:00 +0530,2014-10-26 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,39127,29.0007,55109
Jaipur,1324,Taj Rambagh Palace,Accommodation,139,Taj Rambagh Palace,Breakfast,3721,Palace Room (Single),,,1,Single,10,*Per Room Per Night,6,Season 01,2014-11-05 00:00:00 +0530,2014-11-30 00:00:00 +0530,23649,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),23780,Taj Rambagh Palace (01 Oct 14 - 30 Sept 15),2014-10-01 00:00:00 +0530,2015-09-30 00:00:00 +0530,INR,39127,29.0007,55109
